chrom	start	end	section_genes
chr10	75012451	75012498	DNAJC9-AS1
chr10	75012498	75013515	DNAJC9-AS1
chr10	75013515	75014104	DNAJC9-AS1,CFAP70
chr10	75014104	75036742	DNAJC9-AS1,CFAP70
chr10	75036742	75118512	CFAP70
chr10	75118512	75118617	CFAP70
chr10	75118617	75134858	
chr10	75134858	75173843	ANXA7
chr10	75173843	75183336	
chr10	75183336	75193319	MSS51
chr10	75193319	75196185	
chr10	75196185	75203537	PPP3CB
chr10	75203537	75255509	PPP3CB
chr10	75255509	75255782	PPP3CB,PPP3CB-AS1
chr10	75255782	75257295	PPP3CB-AS1
chr10	75257295	75267067	USP54,PPP3CB-AS1
chr10	75267067	75288946	USP54
chr10	75288946	75313098	USP54
chr10	75313098	75335433	USP54
chr10	75335433	75351108	USP54
chr10	75351108	75385817	USP54
chr10	75385817	75391369	
chr10	75391369	75401515	MYOZ1
chr10	75401515	75404638	
chr10	75404638	75410797	SYNPO2L
chr10	75410797	75415863	SYNPO2L
chr10	75415863	75434032	
chr10	75434032	75457554	AGAP5
chr10	75457554	75458908	
chr10	75458908	75490272	BMS1P4
chr10	75490272	75490319	
chr10	75490319	75491529	GLUD1P3
chr10	75491529	75504130	
chr10	75504130	75531933	SEC24C
chr10	75531933	75532048	
chr10	75532048	75535976	FUT11
chr10	75535976	75541807	
chr10	75541807	75543406	CHCHD1
chr10	75543406	75545381	
chr10	75545381	75556271	ZSWIM8
chr10	75556271	75561157	ZSWIM8,ZSWIM8-AS1
chr10	75561157	75561556	ZSWIM8
chr10	75561556	75561668	
chr10	75561668	75571589	NDST2
chr10	75571589	75571607	NDST2
chr10	75571607	75572258	
chr10	75572258	75575624	CAMK2G
chr10	75575624	75634349	CAMK2G
chr10	75634349	75669726	
chr10	75669726	75670858	C10orf55
chr10	75670858	75677258	C10orf55,PLAU
chr10	75677258	75682535	C10orf55
chr10	75682535	75757871	
chr10	75757871	75879914	VCL
chr10	75879914	75880014	
chr10	75880014	75910549	AP3M1
chr10	75910549	75910843	AP3M1
chr10	75910843	75910942	
chr10	75910942	75936246	ADK
chr10	75936246	76266255	ADK
chr10	76266255	76289082	ADK,LOC102723439
chr10	76289082	76469061	ADK
chr10	76469061	76586170	
chr10	76586170	76672543	KAT6B
chr10	76672543	76696160	LOC101929165,KAT6B
chr10	76696160	76781490	KAT6B
chr10	76781490	76781549	SNORD172,KAT6B
chr10	76781549	76792380	KAT6B
chr10	76792380	76797541	
chr10	76797541	76818341	DUPD1
chr10	76818341	76854189	
chr10	76854189	76854191	DUSP13
chr10	76854191	76859248	DUSP13
chr10	76859248	76868970	DUSP13
chr10	76868970	76871392	
chr10	76871392	76941881	SAMD8
chr10	76941881	76969911	
chr10	76969911	76991206	VDAC2
chr10	76991206	76991207	VDAC2
chr10	76991207	76993414	
chr10	76993414	76995824	COMTD1
chr10	76995824	77039483	
chr10	77039483	77056140	ZNF503
chr10	77056140	77121436	ZNF503-AS1,ZNF503
chr10	77121436	77157587	ZNF503
chr10	77157587	77161285	ZNF503
chr10	77161285	77161652	ZNF503-AS2,ZNF503
chr10	77161652	77162654	ZNF503-AS2
chr10	77162654	77162811	ZNF503-AS2
chr10	77162811	77163513	ZNF503-AS2
chr10	77163513	77163634	ZNF503-AS2
chr10	77163634	77163922	ZNF503-AS2
chr10	77163922	77168740	ZNF503-AS2
chr10	77168740	77168914	
chr10	77168914	77171082	LOC101929234
chr10	77171082	77191403	
chr10	77191403	77312215	LRMDA
chr10	77312215	77312311	LRMDA,MIR606
chr10	77312311	77407266	LRMDA
chr10	77407266	77472212	LRMDA
chr10	77472212	77503606	LOC105378367,LRMDA
chr10	77503606	77542518	LRMDA
chr10	77542518	78317133	LRMDA
chr10	78317133	78629358	
chr10	78629358	78644634	KCNMA1
chr10	78644634	78647801	KCNMA1
chr10	78647801	78738351	KCNMA1,KCNMA1-AS1
chr10	78738351	78900588	KCNMA1
chr10	78900588	78909858	KCNMA1,KCNMA1-AS2
chr10	78909858	79110519	KCNMA1
chr10	79110519	79110629	KCNMA1
chr10	79110629	79136371	KCNMA1-AS3,KCNMA1
chr10	79136371	79395960	KCNMA1
chr10	79395960	79397577	KCNMA1
chr10	79397577	79550548	
chr10	79550548	79686348	DLG5
chr10	79686348	79686569	
chr10	79686569	79689583	DLG5-AS1
chr10	79689583	79734906	
chr10	79734906	79789298	POLR3A
chr10	79789298	79793517	
chr10	79793517	79800473	RPS24
chr10	79800473	79816571	RPS24
chr10	79816571	80008381	
chr10	80008381	80012402	LINC00856
chr10	80012402	80027084	
chr10	80027084	80039970	LINC00595
chr10	80039970	80703082	
chr10	80703082	80827205	ZMIZ1-AS1
chr10	80827205	80828791	
chr10	80828791	81076285	ZMIZ1
chr10	81076285	81107219	
chr10	81107219	81115089	PPIF
chr10	81115089	81142082	
chr10	81142082	81205383	ZCCHC24
chr10	81205383	81266125	
chr10	81266125	81267358	LOC729815
chr10	81267358	81270738	LOC729815
chr10	81270738	81272356	
chr10	81272356	81276192	EIF5AL1
chr10	81276192	81315607	
chr10	81315607	81319627	SFTPA2
chr10	81319627	81320217	SFTPA2
chr10	81320217	81370694	
chr10	81370694	81375199	SFTPA1
chr10	81375199	81388513	
chr10	81388513	81422941	LOC105378385
chr10	81422941	81442730	
chr10	81442730	81448650	BEND3P3
chr10	81448650	81451255	
chr10	81451255	81462982	NUTM2B-AS1
chr10	81462982	81472513	NUTM2B-AS1,NUTM2B
chr10	81472513	81522327	NUTM2B-AS1
chr10	81522327	81557589	NUTM2B-AS1
chr10	81557589	81585657	NUTM2B-AS1
chr10	81585657	81586350	NUTM2B-AS1,LOC642361
chr10	81586350	81587358	LOC642361
chr10	81587358	81601113	
chr10	81601113	81610634	NUTM2E
chr10	81610634	81664653	
chr10	81664653	81679933	BMS1P21
chr10	81679933	81682875	MBL1P,BMS1P21
chr10	81682875	81691557	BMS1P21
chr10	81691557	81697495	
chr10	81697495	81708861	SFTPD
chr10	81708861	81805988	
chr10	81805988	81838401	TMEM254-AS1
chr10	81838401	81838778	TMEM254,TMEM254-AS1
chr10	81838778	81838949	TMEM254,TMEM254-AS1
chr10	81838949	81839000	TMEM254
chr10	81839000	81852307	TMEM254
chr10	81852307	81891438	
chr10	81891438	81892257	PLAC9
chr10	81892257	81904784	PLAC9
chr10	81904784	81904820	PLAC9
chr10	81904820	81914879	
chr10	81914879	81964247	ANXA11
chr10	81964247	81965328	ANXA11
chr10	81965328	81965433	ANXA11
chr10	81965433	81967465	
chr10	81967465	81979413	LINC00857
chr10	81979413	82007513	
chr10	82007513	82015164	LOC100130698
chr10	82015164	82031575	
chr10	82031575	82049434	MAT1A
chr10	82049434	82095860	
chr10	82095860	82104500	DYDC1
chr10	82104500	82116514	DYDC2,DYDC1
chr10	82116514	82116523	DYDC2
chr10	82116523	82127829	DYDC2
chr10	82127829	82167584	
chr10	82167584	82168241	FAM213A
chr10	82168241	82173574	FAM213A
chr10	82173574	82192753	FAM213A
chr10	82192753	82214020	
chr10	82214020	82219140	TSPAN14
chr10	82219140	82219229	TSPAN14
chr10	82219229	82228018	TSPAN14
chr10	82228018	82282386	TSPAN14
chr10	82282386	82289352	
chr10	82289352	82291005	LOC101929574
chr10	82291005	82292879	LOC102723703,LOC101929574
chr10	82292879	82295698	LOC101929574
chr10	82295698	82297657	
chr10	82297657	82300574	SH2D4B
chr10	82300574	82406316	SH2D4B
chr10	82406316	83635069	
chr10	83635069	83637442	NRG3
chr10	83637442	83988769	NRG3
chr10	83988769	83992676	NRG3,NRG3-AS1
chr10	83992676	84746935	NRG3
chr10	84746935	85432161	
chr10	85432161	85436845	LOC105378397
chr10	85436845	85899184	
chr10	85899184	85913311	GHITM
chr10	85913311	85926983	
chr10	85926983	85931832	CERNA2
chr10	85931832	85933553	
chr10	85933553	85945050	C10orf99
chr10	85945050	85954390	
chr10	85954390	85978452	CDHR1
chr10	85978452	85979376	CDHR1
chr10	85979376	85980248	
chr10	85980248	85985345	LRIT2
chr10	85985345	85991275	
chr10	85991275	86001217	LRIT1
chr10	86001217	86004808	
chr10	86004808	86018944	RGR
chr10	86018944	86039735	
chr10	86039735	86054415	LINC00858
chr10	86054415	86088344	
chr10	86088344	86133774	CCSER2
chr10	86133774	86184694	CCSER2
chr10	86184694	86184937	CCSER2
chr10	86184937	86278277	CCSER2
chr10	86278277	86953176	
chr10	86953176	86958661	LINC01519
chr10	86958661	86958694	LINC01519
chr10	86958694	87191698	
chr10	87191698	87192528	LOC101929646
chr10	87192528	87192618	
chr10	87192618	87208713	LOC101929662
chr10	87208713	87209348	
chr10	87209348	87251758	LINC01520
chr10	87251758	87337487	
chr10	87337487	87359311	GRID1-AS1
chr10	87359311	87366972	GRID1-AS1,GRID1
chr10	87366972	88024450	GRID1
chr10	88024450	88024545	MIR346,GRID1
chr10	88024545	88126250	GRID1
chr10	88126250	88195012	
chr10	88195012	88281541	WAPL
chr10	88281541	88414313	
chr10	88414313	88426216	OPN4
chr10	88426216	88428205	
chr10	88428205	88428320	LDB3
chr10	88428320	88428425	LDB3
chr10	88428425	88459810	LDB3
chr10	88459810	88495824	LDB3
chr10	88495824	88516395	
chr10	88516395	88684945	BMPR1A
chr10	88684945	88695297	
chr10	88695297	88715557	MMRN2
chr10	88715557	88717425	SNCG,MMRN2
chr10	88717425	88718287	SNCG
chr10	88718287	88723017	SNCG
chr10	88723017	88728187	
chr10	88728187	88730497	ADIRF
chr10	88730497	88730666	ADIRF,AGAP11
chr10	88730666	88769960	AGAP11
chr10	88769960	88780045	
chr10	88780045	88784487	FAM25A
chr10	88784487	88809958	
chr10	88809958	88853844	GLUD1
chr10	88853844	88854804	GLUD1
chr10	88854804	88854921	
chr10	88854921	88854952	FAM35A
chr10	88854952	88951222	FAM35A
chr10	88951222	88951240	FAM35A
chr10	88951240	88985204	
chr10	88985204	88994733	NUTM2A
chr10	88994733	88998423	
chr10	88998423	89102167	NUTM2A-AS1
chr10	89102167	89102315	LINC00863,NUTM2A-AS1
chr10	89102315	89102492	LINC00863
chr10	89102492	89103331	LINC00863
chr10	89103331	89117059	LINC00863
chr10	89117059	89117476	
chr10	89117476	89130452	NUTM2D
chr10	89130452	89156330	
chr10	89156330	89167457	LINC00864
chr10	89167457	89263637	
chr10	89263637	89263711	MIR4678
chr10	89263711	89264222	
chr10	89264222	89267589	MINPP1
chr10	89267589	89313218	MINPP1
chr10	89313218	89419475	
chr10	89419475	89507462	PAPSS2
chr10	89507462	89511268	
chr10	89511268	89577988	ATAD1
chr10	89577988	89578069	
chr10	89578069	89605369	CFL1P1
chr10	89605369	89618917	
chr10	89618917	89623194	KLLN
chr10	89623194	89731687	PTEN
chr10	89731687	90033620	
chr10	90033620	90043858	RNLS
chr10	90043858	90343082	RNLS
chr10	90343082	90346518	
chr10	90346518	90366733	LIPJ
chr10	90366733	90424145	
chr10	90424145	90438572	LIPF
chr10	90438572	90484300	
chr10	90484300	90512513	LIPK
chr10	90512513	90521162	
chr10	90521162	90537999	LIPN
chr10	90537999	90562486	
chr10	90562486	90579658	LIPM
chr10	90579658	90580303	ANKRD22,LIPM
chr10	90580303	90611732	ANKRD22
chr10	90611732	90639943	
chr10	90639943	90683259	STAMBPL1
chr10	90683259	90692440	
chr10	90692440	90694830	ACTA2-AS1
chr10	90694830	90699731	ACTA2-AS1,ACTA2
chr10	90699731	90712634	ACTA2
chr10	90712634	90750315	ACTA2
chr10	90750315	90751044	FAS,ACTA2
chr10	90751044	90751154	FAS,ACTA2
chr10	90751154	90751180	FAS
chr10	90751180	90752732	FAS,FAS-AS1
chr10	90752732	90776818	FAS
chr10	90776818	90823091	
chr10	90823091	90823092	MIR4679-2
chr10	90823092	90823167	MIR4679-1,MIR4679-2
chr10	90823167	90823168	MIR4679-2
chr10	90823168	90965693	
chr10	90965693	90967071	CH25H
chr10	90967071	90973325	
chr10	90973325	91011665	LIPA
chr10	91011665	91011796	LIPA
chr10	91011796	91061705	
chr10	91061705	91069033	IFIT2
chr10	91069033	91087575	
chr10	91087575	91092235	IFIT3
chr10	91092235	91100725	IFIT3
chr10	91100725	91137812	
chr10	91137812	91144962	IFIT1B
chr10	91144962	91152302	
chr10	91152302	91166244	IFIT1
chr10	91166244	91174324	
chr10	91174324	91180759	IFIT5
chr10	91180759	91190050	
chr10	91190050	91215747	SLC16A12
chr10	91215747	91227908	SLC16A12,SLC16A12-AS1
chr10	91227908	91295313	SLC16A12
chr10	91295313	91339253	
chr10	91339253	91352503	PANK1
chr10	91352503	91352584	MIR107,PANK1
chr10	91352584	91403648	PANK1
chr10	91403648	91405329	PANK1
chr10	91405329	91451056	
chr10	91451056	91457685	FLJ37201
chr10	91457685	91461346	
chr10	91461346	91534700	KIF20B
chr10	91534700	91589249	
chr10	91589249	91600618	LINC00865
chr10	91600618	91613662	
chr10	91613662	91647890	LINC01374
chr10	91647890	91674713	LINC01374
chr10	91674713	91675245	
chr10	91675245	91717130	LINC01375
chr10	91717130	92162277	
chr10	92162277	92300562	LOC101926942
chr10	92300562	92500575	
chr10	92500575	92617671	HTR7
chr10	92617671	92631708	
chr10	92631708	92661947	RPP30
chr10	92661947	92668312	RPP30
chr10	92668312	92671856	
chr10	92671856	92681032	ANKRD1
chr10	92681032	92707056	
chr10	92707056	92751889	XLOC_008559
chr10	92751889	92792922	
chr10	92792922	92801012	LOC105378430
chr10	92801012	92805564	
chr10	92805564	92821916	LINC00502
chr10	92821916	92911760	
chr10	92911760	92912837	NUDT9P1
chr10	92912837	92922768	
chr10	92922768	92979907	PCGF5
chr10	92979907	92980358	PCGF5
chr10	92980358	92987717	PCGF5
chr10	92987717	93044088	PCGF5
chr10	93044088	93066718	
chr10	93066718	93168991	HECTD2-AS1
chr10	93168991	93170041	HECTD2,HECTD2-AS1
chr10	93170041	93223421	HECTD2,HECTD2-AS1
chr10	93223421	93274585	HECTD2,HECTD2-AS1
chr10	93274585	93371217	HECTD2-AS1
chr10	93371217	93388197	
chr10	93388197	93392858	PPP1R3C
chr10	93392858	93542595	
chr10	93542595	93557953	TNKS2-AS1
chr10	93557953	93558048	TNKS2-AS1
chr10	93558048	93558150	
chr10	93558150	93625232	TNKS2
chr10	93625232	93666344	
chr10	93666344	93669258	FGFBP3
chr10	93669258	93683735	
chr10	93683735	93790080	BTAF1
chr10	93790080	93808396	
chr10	93808396	94003036	CPEB3
chr10	94003036	94050875	CPEB3
chr10	94050875	94050919	
chr10	94050919	94113721	5-Mar
chr10	94113721	94178417	
chr10	94178417	94179363	MARK2P9
chr10	94179363	94211440	
chr10	94211440	94257518	IDE
chr10	94257518	94333263	IDE
chr10	94333263	94333852	IDE
chr10	94333852	94352824	
chr10	94352824	94415152	KIF11
chr10	94415152	94449680	
chr10	94449680	94455408	HHEX
chr10	94455408	94586587	
chr10	94586587	94590934	EXOC6
chr10	94590934	94608211	EXOC6
chr10	94608211	94819251	EXOC6
chr10	94819251	94821020	
chr10	94821020	94828454	CYP26C1
chr10	94828454	94833231	
chr10	94833231	94833646	CYP26A1
chr10	94833646	94837641	CYP26A1
chr10	94837641	95066185	
chr10	95066185	95242074	MYOF
chr10	95242074	95256368	
chr10	95256368	95256388	CEP55
chr10	95256388	95288849	CEP55
chr10	95288849	95326421	
chr10	95326421	95349829	FFAR4
chr10	95349829	95351592	
chr10	95351592	95360993	RBP4
chr10	95360993	95361270	RBP4
chr10	95361270	95361501	RBP4
chr10	95361501	95372344	
chr10	95372344	95425429	PDE6C
chr10	95425429	95427639	
chr10	95427639	95462329	FRA10AC1
chr10	95462329	95462716	FRA10AC1
chr10	95462716	95517565	
chr10	95517565	95557931	LGI1
chr10	95557931	95653726	
chr10	95653726	95663581	SLC35G1
chr10	95663581	95669590	SLC35G1
chr10	95669590	95717896	
chr10	95717896	95721672	PIPSL
chr10	95721672	95753745	
chr10	95753745	95841706	PLCE1
chr10	95841706	95848782	PLCE1-AS2,PLCE1
chr10	95848782	95859405	PLCE1-AS2,PLCE1
chr10	95859405	95868551	PLCE1-AS2,PLCE1
chr10	95868551	96039046	PLCE1
chr10	96039046	96046827	PLCE1-AS1,PLCE1
chr10	96046827	96088148	PLCE1
chr10	96088148	96092982	
chr10	96092982	96122733	NOC3L
chr10	96122733	96162185	
chr10	96162185	96296089	TBC1D12
chr10	96296089	96305523	
chr10	96305523	96361856	HELLS
chr10	96361856	96443250	
chr10	96443250	96495947	CYP2C18
chr10	96495947	96522437	
chr10	96522437	96612962	CYP2C19
chr10	96612962	96698414	
chr10	96698414	96749148	CYP2C9
chr10	96749148	96796528	
chr10	96796528	96829254	CYP2C8
chr10	96829254	96953956	
chr10	96953956	96988686	ACSM6
chr10	96988686	96997324	
chr10	96997324	97050905	PDLIM1
chr10	97050905	97071529	
chr10	97071529	97200937	SORBS1
chr10	97200937	97321177	SORBS1
chr10	97321177	97365685	
chr10	97365685	97416279	ALDH18A1
chr10	97416279	97416567	ALDH18A1
chr10	97416567	97423152	
chr10	97423152	97453900	TCTN3
chr10	97453900	97471535	
chr10	97471535	97512962	ENTPD1
chr10	97512962	97515408	ENTPD1-AS1,ENTPD1
chr10	97515408	97515672	ENTPD1-AS1,ENTPD1
chr10	97515672	97637023	ENTPD1-AS1,ENTPD1
chr10	97637023	97667721	ENTPD1-AS1
chr10	97667721	97698415	ENTPD1-AS1,CC2D2B
chr10	97698415	97759847	ENTPD1-AS1,CC2D2B
chr10	97759847	97780956	ENTPD1-AS1,CC2D2B
chr10	97780956	97792441	ENTPD1-AS1,CC2D2B
chr10	97792441	97803158	ENTPD1-AS1
chr10	97803158	97820625	ENTPD1-AS1,CCNJ
chr10	97820625	97824071	ENTPD1-AS1
chr10	97824071	97824156	ENTPD1-AS1,MIR3157
chr10	97824156	97849992	ENTPD1-AS1
chr10	97849992	97889471	
chr10	97889471	97889812	ZNF518A
chr10	97889812	97890036	ZNF518A
chr10	97890036	97890378	ZNF518A
chr10	97890378	97923517	ZNF518A
chr10	97923517	97951454	ZNF518A
chr10	97951454	97965047	BLNK,ZNF518A
chr10	97965047	98031273	BLNK
chr10	98031273	98031333	BLNK
chr10	98031333	98064084	
chr10	98064084	98098321	DNTT
chr10	98098321	98102974	
chr10	98102974	98116916	OPALIN
chr10	98116916	98119122	OPALIN
chr10	98119122	98124362	
chr10	98124362	98273683	TLL2
chr10	98273683	98277866	
chr10	98277866	98346809	TM9SF3
chr10	98346809	98353068	
chr10	98353068	98480279	PIK3AP1
chr10	98480279	98588425	
chr10	98588425	98588521	MIR607
chr10	98588521	98590388	
chr10	98590388	98592016	LOC102723665
chr10	98592016	98592215	LCOR,LOC102723665
chr10	98592215	98592711	LCOR
chr10	98592711	98724198	LCOR
chr10	98724198	98745969	LCOR
chr10	98745969	98757794	
chr10	98757794	98862512	SLIT1
chr10	98862512	98863504	SLIT1-AS1,SLIT1
chr10	98863504	98912798	SLIT1
chr10	98912798	98945683	SLIT1,ARHGAP19-SLIT1
chr10	98945683	98981929	ARHGAP19-SLIT1
chr10	98981929	99030447	ARHGAP19,ARHGAP19-SLIT1
chr10	99030447	99052430	ARHGAP19,ARHGAP19-SLIT1
chr10	99052430	99079021	
chr10	99079021	99081672	FRAT1
chr10	99081672	99092253	
chr10	99092253	99094458	FRAT2
chr10	99094458	99116457	
chr10	99116457	99161127	RRP12
chr10	99161127	99185881	
chr10	99185881	99187433	PGAM1
chr10	99187433	99193201	PGAM1
chr10	99193201	99195665	
chr10	99195665	99205774	EXOSC1
chr10	99205774	99205887	
chr10	99205887	99217127	ZDHHC16
chr10	99217127	99218080	
chr10	99218080	99258366	MMS19
chr10	99258366	99258551	MMS19
chr10	99258551	99258638	
chr10	99258638	99330967	UBTD1
chr10	99330967	99332197	
chr10	99332197	99332255	ANKRD2
chr10	99332255	99343641	ANKRD2
chr10	99343641	99343653	ANKRD2
chr10	99343653	99344101	
chr10	99344101	99349449	HOGA1
chr10	99349449	99350691	C10orf62,HOGA1
chr10	99350691	99372555	HOGA1
chr10	99372555	99374309	
chr10	99374309	99393344	MORN4
chr10	99393344	99393913	MORN4
chr10	99393913	99400442	
chr10	99400442	99436189	PI4K2A
chr10	99436189	99437180	
chr10	99437180	99447015	AVPI1
chr10	99447015	99473464	
chr10	99473464	99477909	MARVELD1
chr10	99477909	99496877	
chr10	99496877	99498233	ZFYVE27
chr10	99498233	99520664	ZFYVE27
chr10	99520664	99526507	
chr10	99526507	99531756	SFRP5
chr10	99531756	99588234	
chr10	99588234	99609555	LINC00866
chr10	99609555	99609994	
chr10	99609994	99624756	GOLGA7B
chr10	99624756	99631335	CRTAC1,GOLGA7B
chr10	99631335	99639382	CRTAC1
chr10	99639382	99790585	CRTAC1
chr10	99790585	99894380	
chr10	99894380	99894631	R3HCC1L
chr10	99894631	100004654	R3HCC1L
chr10	100004654	100007442	
chr10	100007442	100028007	LOXL4
chr10	100028007	100143321	
chr10	100143321	100154974	PYROXD2
chr10	100154974	100155064	MIR1287,PYROXD2
chr10	100155064	100174978	PYROXD2
chr10	100174978	100175954	
chr10	100175954	100188902	HPS1
chr10	100188902	100191048	HPS1
chr10	100191048	100191117	HPS1,MIR4685
chr10	100191117	100206077	HPS1
chr10	100206077	100206720	HPS1,LOC101927278
chr10	100206720	100213562	LOC101927278
chr10	100213562	100216833	
chr10	100216833	100684255	HPSE2
chr10	100684255	100684325	MIR6507,HPSE2
chr10	100684325	100995632	HPSE2
chr10	100995632	101088855	
chr10	101088855	101154087	CNNM1
chr10	101154087	101156626	
chr10	101156626	101190530	GOT1
chr10	101190530	101286106	
chr10	101286106	101290934	LINC01475
chr10	101290934	101292689	
chr10	101292689	101296280	NKX2-3
chr10	101296280	101370274	
chr10	101370274	101380221	SLC25A28
chr10	101380221	101419133	
chr10	101419133	101419385	ENTPD7
chr10	101419385	101454549	ENTPD7
chr10	101454549	101470624	COX15,ENTPD7
chr10	101470624	101471002	COX15,ENTPD7
chr10	101471002	101491957	COX15
chr10	101491957	101492423	COX15,CUTC
chr10	101492423	101515894	CUTC
chr10	101515894	101542354	
chr10	101542354	101611949	ABCC2
chr10	101611949	101635327	
chr10	101635327	101673849	DNMBP
chr10	101673849	101686961	DNMBP
chr10	101686961	101690753	DNMBP-AS1,DNMBP
chr10	101690753	101718755	DNMBP-AS1,DNMBP
chr10	101718755	101769710	DNMBP
chr10	101769710	101802064	
chr10	101802064	101841642	CPN1
chr10	101841642	101909846	
chr10	101909846	101945734	ERLIN1
chr10	101945734	101945814	ERLIN1
chr10	101945814	101948054	
chr10	101948054	101989367	CHUK
chr10	101989367	101992052	
chr10	101992052	101996912	CWF19L1
chr10	101996912	101997059	SNORA12,CWF19L1
chr10	101997059	102027438	CWF19L1
chr10	102027438	102033034	
chr10	102033034	102046121	BLOC1S2
chr10	102046121	102046135	BLOC1S2
chr10	102046135	102046469	BLOC1S2
chr10	102046469	102047902	
chr10	102047902	102090243	PKD2L1
chr10	102090243	102106771	
chr10	102106771	102124588	SCD
chr10	102124588	102133332	
chr10	102133332	102148111	OLMALINC
chr10	102148111	102222811	
chr10	102222811	102243399	WNT8B
chr10	102243399	102246402	
chr10	102246402	102279595	SEC31B
chr10	102279595	102283485	
chr10	102283485	102289680	NDUFB8
chr10	102289680	102295640	
chr10	102295640	102313681	HIF1AN
chr10	102313681	102495465	
chr10	102495465	102505467	PAX2
chr10	102505467	102589698	PAX2
chr10	102589698	102672325	
chr10	102672325	102673643	SLF2
chr10	102673643	102719347	SLF2
chr10	102719347	102724891	SLF2
chr10	102724891	102732285	
chr10	102732285	102734741	SEMA4G
chr10	102734741	102734841	MIR608,SEMA4G
chr10	102734841	102737578	SEMA4G
chr10	102737578	102741133	MRPL43,SEMA4G
chr10	102741133	102745373	MRPL43,SEMA4G
chr10	102745373	102746025	MRPL43
chr10	102746025	102746026	MRPL43
chr10	102746026	102747272	MRPL43
chr10	102747272	102747276	MRPL43
chr10	102747276	102747292	
chr10	102747292	102754158	TWNK
chr10	102754158	102756822	
chr10	102756822	102758105	LZTS2
chr10	102758105	102759570	LZTS2
